Student ID,Class,Year,Session,Score,Grader,Problem,gpa_prev,GPTBase,GPTTutor,teacher,n_household_members,class_enjoyment,class_participation_likelihood,n_weekday_study_hours,n_weekend_study_hours,math_hw_completion,hw_help,private_tutorship,visit_training_center,chatgpt_use,Treatment arm,female,education_parent,n_household_children,Honors
161336,9C,9,4,0.7142857142857143,3,s4_9_2,0.976699,1,0,teacher_9,4,2,2,0.15,1,3,0,0,0,1,vanilla,0,8,1,1
161336,9C,9,1,0.9,8,s1_9_1,0.976699,1,0,teacher_9,4,2,2,0.15,1,3,0,0,0,1,vanilla,0,8,1,1
161336,9C,9,1,0.3,8,s1_9_2,0.976699,1,0,teacher_9,4,2,2,0.15,1,3,0,0,0,1,vanilla,0,8,1,1
161336,9C,9,1,1,8,s1_9_4,0.976699,1,0,teacher_9,4,2,2,0.15,1,3,0,0,0,1,vanilla,0,8,1,1
161336,9C,9,2,1,1,s2_9_2,0.976699,1,0,teacher_9,4,2,2,0.15,1,3,0,0,0,1,vanilla,0,8,1,1
161340,11Ü,11,3,0,4,s3_11_2,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,4,0.7,6,s4_11_2,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,4,0,6,s4_11_4,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,3,0,4,s3_11_4,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,3,0,4,s3_11_1,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,2,0,2,s2_11_2,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,2,0,2,s2_11_1,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,2,0,2,s2_11_4,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,2,0,2,s2_11_3,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,4,0,6,s4_11_1,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,1,0,3,s1_11_3,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,1,0,3,s1_11_2,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,1,0,3,s1_11_1,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,3,0,4,s3_11_3,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,1,0,3,s1_11_4,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161340,11Ü,11,4,0,6,s4_11_3,0.598692,0,1,teacher_15,1,2,3,1,3,2,1,1,0,0,augmented,0,8,0,0
161346,10R,10,3,0,7,s3_10_4,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161346,10R,10,1,1,9&10,s1_10_1,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161346,10R,10,3,0,7,s3_10_2,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161346,10R,10,1,0.75,9&10,s1_10_3,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161346,10R,10,3,0,7,s3_10_1,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161346,10R,10,3,0.6,7,s3_10_3,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161346,10R,10,1,0.625,9&10,s1_10_2,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161346,10R,10,1,0,9&10,s1_10_4,0.8224360000000001,1,0,teacher_19,3,3,4,1,2.5,4,0,0,0,2,vanilla,0,7,1,0
161350,10A,10,3,0.125,6,s3_10_2,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,2,1,1,s2_10_1,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,2,0.3333333333333333,1,s2_10_4,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,2,0,1,s2_10_2,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,1,0,9&10,s1_10_2,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,3,0.5,6,s3_10_1,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,2,0,1,s2_10_3,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,4,0.25,3,s4_10_3,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,1,1,9&10,s1_10_1,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,1,1,9&10,s1_10_3,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,4,0,3,s4_10_1,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,3,0.4,6,s3_10_3,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,1,1,9&10,s1_10_4,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,3,1,6,s3_10_4,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,4,1,3,s4_10_2,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161350,10A,10,4,1,3,s4_10_4,0.920244,1,0,teacher_8,4,1,1,0,0,2,1,0,0,2,vanilla,0,6,1,1
161352,9O,9,2,1,8,s2_9_2,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,3,0.5,6,s3_9_1,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,2,1,8,s2_9_4,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,2,1,8,s2_9_1,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,4,0,5,s4_9_3,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,4,0,5,s4_9_1,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,1,0.4,9&10,s1_9_3,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,1,0,9&10,s1_9_4,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,4,0,5,s4_9_2,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,1,0,9&10,s1_9_2,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,4,0.25,5,s4_9_4,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,3,0,6,s3_9_3,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,3,0,6,s3_9_4,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,3,0,6,s3_9_2,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,2,0.5,8,s2_9_3,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161352,9O,9,1,0,9&10,s1_9_1,0.933807,0,1,teacher_10,4,2,2,0,0,3,0,0,0,0,augmented,0,6,1,0
161356,10K,10,3,0.6666666666666666,6,s3_10_4,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,3,0,6,s3_10_3,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,2,1,1,s2_10_1,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,1,1,8,s1_10_1,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,2,0.7777777777777778,1,s2_10_2,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,2,0.5,1,s2_10_4,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,4,0.375,3,s4_10_3,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,2,0.3,1,s2_10_3,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,4,1,3,s4_10_1,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,4,0,3,s4_10_4,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,3,0.5,6,s3_10_1,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,1,0.875,8,s1_10_3,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,1,1,8,s1_10_2,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,1,0,8,s1_10_4,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,4,1,3,s4_10_2,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161356,10K,10,3,0.125,6,s3_10_2,0.851782,0,1,teacher_18,3,2,3,0.4,0.5,2,0,1,0,0,augmented,0,3,0,0
161358,10R,10,1,1,9&10,s1_10_1,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,1,0,9&10,s1_10_4,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,2,0,1,s2_10_3,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,2,0,1,s2_10_2,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,2,0,1,s2_10_4,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,3,0.16666666666666666,7,s3_10_4,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,1,0,9&10,s1_10_2,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,2,0.42857142857142855,1,s2_10_1,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,3,0.1,7,s3_10_3,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,1,0.25,9&10,s1_10_3,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,3,0.125,7,s3_10_1,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161358,10R,10,3,0.25,7,s3_10_2,0.9005,1,0,teacher_19,4,4,4,3,6,3,1,1,1,1,vanilla,0,2,4,0
161362,9M,9,1,1,9&10,s1_9_1,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,1,0,9&10,s1_9_3,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,4,0.4444444444444444,3,s4_9_3,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,1,0.4,9&10,s1_9_4,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,2,0,1,s2_9_2,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,4,0,3,s4_9_2,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,3,0,6,s3_9_4,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,3,0.375,6,s3_9_2,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,3,0,6,s3_9_1,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,4,0.75,3,s4_9_1,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,3,0.2,6,s3_9_3,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,2,1,1,s2_9_1,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,1,0,9&10,s1_9_2,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,2,0.5,1,s2_9_3,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,4,0.25,3,s4_9_4,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161362,9M,9,2,0.9,1,s2_9_4,0.912402,0,0,teacher_2,4,3,4,2,3,3,1,1,0,1,control,0,8,2,0
161366,10R,10,3,0,7,s3_10_4,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,1,1,9&10,s1_10_3,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,3,0.1,7,s3_10_3,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,1,0,9&10,s1_10_2,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,1,1,9&10,s1_10_1,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,3,0,7,s3_10_1,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,2,0,1,s2_10_2,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,3,0.125,7,s3_10_2,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,2,0,1,s2_10_4,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,1,0,9&10,s1_10_4,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,2,0.14285714285714285,1,s2_10_1,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161366,10R,10,2,0,1,s2_10_3,0.831397,1,0,teacher_19,3,3,3,2,2,3,1,1,0,2,vanilla,0,4,0,0
161380,10İ,10,3,1,6,s3_10_4,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,3,1,6,s3_10_2,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,4,0,6,s4_10_3,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,4,0.4,6,s4_10_1,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,1,1,3,s1_10_2,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,4,0,6,s4_10_4,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,2,0.7777777777777778,2,s2_10_2,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,1,0.375,3,s1_10_4,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,2,1,2,s2_10_1,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,2,0,2,s2_10_3,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,3,0,6,s3_10_3,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,1,1,3,s1_10_3,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,4,0,6,s4_10_2,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,2,0.8333333333333334,2,s2_10_4,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,1,1,3,s1_10_1,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161380,10İ,10,3,0.5,6,s3_10_1,0.88259,0,0,teacher_4,3,1,2,0.5,0,3,1,1,0,1,control,0,6,2,0
161382,10F,10,3,0,5,s3_10_3,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,4,0,3,s4_10_3,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,3,0.125,5,s3_10_2,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,4,1,3,s4_10_2,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,1,0,9&10,s1_10_2,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,3,0.25,5,s3_10_1,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,3,0.6666666666666666,5,s3_10_4,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,1,0,9&10,s1_10_4,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,4,0,3,s4_10_1,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,4,0.125,3,s4_10_4,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,1,0.25,9&10,s1_10_3,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161382,10F,10,1,0,9&10,s1_10_1,0.893577,0,0,teacher_2,4,2,1,0,0,4,1,0,0,1,control,0,6,1,0
161384,9J,9,2,0.9,8,s2_9_4,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,4,0,5,s4_9_3,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,2,0.3,8,s2_9_2,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,3,0.1,5,s3_9_3,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,4,0,5,s4_9_4,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,4,0.25,5,s4_9_1,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,3,0,5,s3_9_2,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,1,0.2,8,s1_9_2,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,1,0.4,8,s1_9_4,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,1,1,8,s1_9_1,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,2,0.3,8,s2_9_3,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,3,0.1,5,s3_9_4,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,3,1,5,s3_9_1,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,4,0.14285714285714285,5,s4_9_2,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,1,0.2,8,s1_9_3,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161384,9J,9,2,1,8,s2_9_1,0.866503,1,0,teacher_9,4,2,2,2,2,3,0,0,0,4,vanilla,0,3,2,0
161404,10D,10,1,1,9&10,s1_10_2,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161404,10D,10,1,1,9&10,s1_10_1,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161404,10D,10,3,0.5,7,s3_10_4,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161404,10D,10,3,0.125,7,s3_10_2,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161404,10D,10,1,1,9&10,s1_10_3,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161404,10D,10,1,0.25,9&10,s1_10_4,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161404,10D,10,3,0.2,7,s3_10_3,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161404,10D,10,3,0.75,7,s3_10_1,0.964756,1,0,teacher_6,3,1,2,1,2,3,1,0,0,1,vanilla,0,7,3,0
161406,9J,9,2,0.8,8,s2_9_1,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,4,0,5,s4_9_2,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,3,0,5,s3_9_1,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,1,1,8,s1_9_4,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,2,0.1,8,s2_9_2,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,3,0,5,s3_9_2,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,4,0,5,s4_9_3,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,3,0,5,s3_9_3,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,4,1,5,s4_9_4,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,1,0.1,8,s1_9_2,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,1,0.3,8,s1_9_3,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,3,0,5,s3_9_4,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,2,0.6,8,s2_9_3,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,2,0.5,8,s2_9_4,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,4,0,5,s4_9_1,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161406,9J,9,1,0.8,8,s1_9_1,0.868219,1,0,teacher_9,4,2,4,1,3,3,1,1,0,2,vanilla,0,8,4,0
161410,11G,11,3,1,4,s3_11_2,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161410,11G,11,3,0.4,4,s3_11_1,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161410,11G,11,1,1,8,s1_11_4,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161410,11G,11,1,1,8,s1_11_1,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161410,11G,11,3,0.2,4,s3_11_4,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161410,11G,11,3,1,4,s3_11_3,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161410,11G,11,1,1,8,s1_11_3,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161410,11G,11,1,1,8,s1_11_2,0.920321,0,0,teacher_11,4,3,1,5,6,4,0,0,1,1,control,0,3,1,0
161412,10H,10,4,0.2,3,s4_10_1,0.8757689999999999,1,0,teacher_15,4,3,3,2,3,4,1,1,0,2,vanilla,0,6,2,0
161412,10H,10,1,0,9&10,s1_10_4,0.8757689999999999,1,0,teacher_15,4,3,3,2,3,4,1,1,0,2,vanilla,0,6,2,0
161412,10H,10,3,0.75,5,s3_10_1,0.8757689999999999,1,0,teacher_15,4,3,3,2,3,4,1,1,0,2,vanilla,0,6,2,0
